pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.263607859045042,,,,,,,,,,,83.61348158,0.0,2.062,0.109,1.875,0.099,0.562,0.03,0.062,0.003,0.01875,0.099,0.00843,0.045,0.00155,0.0075,0.18023,0.0,0.0,19.40625,1.0241111740128692,0.0,0.0,0.67921875,3.584389109045042,4.263607859045042,326082,,,0.0890959247471064,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,18.691112296232443,,,,,,,,,,,80.16223592,0.0,8.625,0.964,7.688,0.859,3.938,0.44,1.25,0.14,0.07688,0.859,0.05907,0.66,0.03125,0.35,2.0362,0.0,0.0,43.875,4.901567798923556,0.0,0.0,1.535625,17.155487296232444,18.691112296232443,8152,,,0.4762612958645284,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,16.11807400782584,,,,,,,,,,,83.19012124,26.65917504,89.0,0.534,66.938,0.401,34.938,0.21,15.0,0.09,0.66938,0.401,0.52407,0.315,0.375,0.2249999999999999,2.50945,0.0,0.0,287.859375,1.7265702522359545,0.0,0.0,10.075078125,6.04299588282584,16.11807400782584,292552,,,0.4832391915806158,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,11.078776036228575,,,,,,,,,,,80.15916688000001,0.0,28.625,0.33,26.438,0.305,14.688,0.169,7.312,0.084,0.26438,0.305,0.22032,0.2535,0.1828,0.21,1.436,0.0,0.0,146.953125,1.695833331779593,0.0,0.0,5.143359375,5.935416661228576,11.078776036228575,50483,,,0.2800439726045424,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,11.6456798791205,,,,,,,,,,,82.02341854,0.0,33.062,0.502,25.375,0.386,18.25,0.277,8.125,0.123,0.25375,0.386,0.27375,0.4155,0.203125,0.3075,1.839625,0.0,0.0,132.046875,2.0068683583201423,0.0,0.0,4.621640625,7.024039254120498,11.6456798791205,1847,,,0.3320953522925433,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,1.8989092698140475,,,,,,,,,,,0.2119885,0.0,4.312,0.015,4.312,0.015,6.438,0.022,5.438,0.019,0.04312,0.015,0.09657,0.033,0.13595,0.0475,0.3711399999999999,0.0,0.0,40.21875,0.1403580056611564,0.0,0.0,1.40765625,0.4912530198140473,1.8989092698140475,28546,,,3.719834425808376e-05,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,3130.0,,,,,,,,,,,0.0,206.4665263929212,1.2581062063271202,6639.936,7459.0654,591.0,0.2064665263929211,0.251621241265424,10.0,10.0,10.0,60.91617553531669,60.91617553531669,60.91617553531669,,,,,,,,,,,80.00737764,64.66440318,48.438,0.295,33.688,0.205,78.25,0.477,85.062,0.518,0.33688,0.205,1.17375,0.7155,2.12655,1.295,5.852679999999999,0.0,0.0,229.640625,1.3993178486837003,0.0,0.0,8.037421875,4.897612470392951,12.93503434539295,10195868,,,0.8673894532096991,Warning
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,4.481213599966004,,,,,,,,,,,84.42118522,0.0,12.125,0.127,10.125,0.106,7.188,0.076,6.688,0.07,0.10125,0.106,0.10782,0.1139999999999999,0.1672,0.175,0.77127,0.0,0.0,62.4375,0.6559717428474297,0.0,0.0,2.1853125,2.295901099966004,4.481213599966004,3437058,,,0.1063788821505394,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,3132.0,,,,,,,,,,,0.0,4564.252475817046,17.97532334878933,2739.126,7459.0654,591.0,4.564252475817046,3.5950646697578663,10.0,10.0,10.0,76.31863429114982,76.31863429114982,76.31863429114982,,,,,,,,,,,67.35658966,0.08510962,21.312,0.084,19.688,0.078,8.75,0.034,6.438,0.025,0.19688,0.078,0.13125,0.051,0.1609499999999999,0.0625,0.68058,0.0,0.0,166.78125,0.6568319594828305,0.0,0.0,5.83734375,2.2989118581899066,8.136255608189906,28310172,,,0.802135612180838,Warning
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,,,,,,,,,,,0.0,2355.366565760959,12.647753400614976,3050.1765,5507.1455,591.0,2.355366565760959,2.529550680122995,10.0,10.0,10.0,69.76983449176791,69.76983449176791,69.76983449176791,,,,,,,,,,,69.40707706,0.0,27.562,0.148,26.562,0.143,8.438,0.045,2.438,0.013,0.26562,0.143,0.12657,0.0675,0.06095,0.0325,0.69614,0.0,0.0,188.015625,1.0095988008958752,0.0,0.0,6.580546875,3.533595803135563,10.114142678135565,9423649,,,0.7951532260381358,Watch
172114,3135.0,7601.456509,EGY,Egypt,Al Wadi al Jadid,4.007125981,0.0,0.55,0.63,3135.0,3135.0,,,,,,,,,,,0.0,86.34395336499657,1.1358869614559182,3194.4072,5507.1455,0.0,0.0863439533649965,0.2271773922911836,10.0,10.0,0.0,40.62704269131236,40.62704269131236,40.62704269131236,,,,,,,,,,,80.14251962,0.0,,,,,,,,,,,,,,,,,,,,,,,,,355294,,,0.7629589819461968,Watch
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,3136.0,,,,,,,,,,,0.0,1774.1502956323386,13.752933704123096,2516.941,4851.0405,591.0,1.7741502956323385,2.750586740824619,10.0,10.0,10.0,69.04947407291391,69.04947407291391,69.04947407291391,,,,,,,,,,,73.87267746,0.0,16.25,0.126,16.188,0.125,5.188,0.04,2.375,0.018,0.16188,0.125,0.07782,0.06,0.059375,0.045,0.5290750000000001,0.0,0.0,95.34375,0.7390897355655721,0.0,0.0,3.33703125,2.5868140744795025,5.923845324479503,3262549,,,0.8344353355073355,Warning
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,3138.0,,,,,,,,,,,0.0,2573.683651967241,6.926195665022555,2343.1501,5075.625,591.0,2.573683651967241,1.385239133004511,10.0,10.0,10.0,67.9178455699435,67.9178455699435,67.9178455699435,,,,,,,,,,,80.25148842,0.0,21.938,0.059,21.812,0.059,4.812,0.013,1.0,0.003,0.21812,0.059,0.07218,0.0195,0.025,0.0075,0.4013000000000001,0.0,0.0,148.21875,0.3988804385264552,0.0,0.0,5.18765625,1.3960815348425932,6.583737784842593,5190727,,,0.8916258105617367,Warning
172118,3139.0,21418.92802,EGY,Egypt,Al Bahr al Ahmar,4.166583258,0.0,0.55,0.63,3139.0,3139.0,,,,,,,,,,,0.0,87.81292602974456,0.409978155471971,1144.3873,1144.3873,0.0,0.0878129260297445,0.0819956310943942,10.0,10.0,0.0,40.33961711424828,40.33961711424828,40.33961711424828,,,,,,,,,,,83.33166516,0.0,,,,,,,,,,,,,,,,0.0,0.0,16.171875,0.0755027281607435,0.0,0.0,0.566015625,0.2642595485626022,0.8302751735626023,205031,,,0.8116041802477763,Warning
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,3140.0,,,,,,,,,,,0.0,1765.2453465003086,8.95185413826185,2332.5571,3741.8687,591.0,1.7652453465003086,1.7903708276523702,10.0,10.0,10.0,67.11123234830535,67.11123234830535,67.11123234830535,,,,,,,,,,,84.61800348,0.0,55.062,0.279,55.062,0.279,30.375,0.154,15.938,0.081,0.55062,0.279,0.455625,0.2309999999999999,0.3984499999999999,0.2025,2.117195,0.0,0.0,671.765625,3.406635741609789,0.0,0.0,23.511796875,11.923225095634262,35.43502197063427,560460,,,0.9296451962763156,Warning
172121,3141.0,4936.738826,EGY,Egypt,Aswan,4.079484133,0.0,0.55,0.63,3141.0,3141.0,,,,,,,,,,,0.0,310.76079703900905,6.294859986761506,12.733417,15.713094,591.0,0.310760797039009,1.2589719973523013,1.2733417,1.5713094,10.0,28.82876778878262,28.82876778878262,28.82876778878262,,,,,,,,,,,81.58968266000001,0.0,9.875,0.2,8.75,0.177,5.938,0.12,3.062,0.062,0.0875,0.177,0.08907,0.18,0.0765499999999999,0.155,0.7651199999999999,0.0,0.0,116.71875,2.36428853343297,0.0,0.0,4.08515625,8.275009867015395,12.360166117015396,0,,,0.6730902915186409,Watch
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,3151.0,,,,,,,,,,,0.0,2583.3202824765967,10.77887049549228,3293.0479,4512.231,591.0,2.583320282476597,2.155774099098456,10.0,10.0,10.0,69.4781887631501,69.4781887631501,69.4781887631501,,,,,,,,,,,24.99234434,0.0,103.0,0.43,102.0,0.426,64.0,0.267,43.875,0.183,1.02,0.426,0.96,0.4005,1.096875,0.4575,4.360875,0.0,0.0,915.1875,3.818608017174003,0.0,0.0,32.0315625,13.36512806010901,45.39669056010901,8734,,,0.4694799044810659,Watch
173000,3493.0,20982.76472,EGY,Egypt,Ash Sharqiyah,4.035599734,0.044428853,0.55,0.63,3493.0,3493.0,,,,,,,,,,,0.0,41.13509810975854,0.1960423169553816,71.07154,71.07154,0.0,0.0411350981097585,0.0392084633910763,7.107154,7.107154,0.0,28.58930312300167,28.58930312300167,41.65032997201087,,,,,,,,,,3.0,80.71199468,0.8885770599999999,611.812,2.916,518.438,2.471,395.75,1.886,454.75,2.167,5.18438,2.471,5.93625,2.829,11.36875,5.4175,33.20688,0.0,0.0,805.921875,3.840875527717391,0.0,0.0,28.207265625,13.44306434701087,41.65032997201087,31237808,199851.0,0.64,0.7792984054498933,Watch
211012,3575.0,6278.319166,EGY,Egypt,Al Isma`iliyah,4.027328926,0.0,0.55,0.63,3575.0,,,,,,,,,,,,,,,,,,,,,,,,,19.2951669456186,,,,,,,,,,,80.54657852,0.0,27.0,0.43,18.062,0.288,15.875,0.253,8.438,0.134,0.18062,0.288,0.238125,0.3795,0.21095,0.335,1.6321949999999998,0.0,0.0,212.625,3.386654841605313,0.0,0.0,7.441875,11.853291945618595,19.2951669456186,1336033,,,0.4967413484535594,Advisory
211013,3576.0,7778.241552,EGY,Egypt,Shamal Sina'',4.053340871,0.0,0.55,0.63,3576.0,,,,,,,,,,,,,,,,,,,,,,,,,20.913048576893807,,,,,,,,,,,81.06681741999999,0.0,68.812,0.885,43.125,0.554,70.062,0.901,33.188,0.427,0.43125,0.554,1.05093,1.3515,0.8297,1.0675,5.28488,0.0,0.0,261.421875,3.360937986255373,0.0,0.0,9.149765625,11.763282951893808,20.913048576893807,254526,,,0.5396123748364832,Advisory
211015,3578.0,1959.617794,EGY,Egypt,Shamal Sina'',4.017249084,0.0,0.55,0.63,3578.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0813816776231984,,,,,,,,,,,80.34498168,0.0,6.25,0.319,5.125,0.262,2.25,0.115,0.188,0.01,0.05125,0.262,0.03375,0.1725,0.0046999999999999,0.025,0.5492000000000001,0.0,0.0,5.0625,0.2583411936066281,0.0,0.0,0.1771875,0.9041941776231984,1.0813816776231984,1061314,,,0.0018652589782254,Information
295102,5418.0,16249.09606,EGY,Egypt,Ash Sharqiyah,2.771085374,0.0,0.55,0.63,5418.0,,,,,,,,,,,,,,,,,,,,,,,,,8.086054773736963,,,,,,,,,,,55.42170748,0.0,17.188,0.106,11.375,0.07,13.062,0.08,13.375,0.082,0.11375,0.07,0.19593,0.12,0.334375,0.205,1.039055,0.0,0.0,143.015625,0.8801451139248467,0.0,0.0,5.005546875,3.0805078987369634,8.086054773736963,909316,,,0.0439011685647171,Information
295105,5421.0,12364.99549,EGY,Egypt,Ash Sharqiyah,3.467266255,0.799726958,0.55,0.63,5421.0,,,,,,,,,,,,,,,,,,,,,,,,,27.86440475735268,,,,,,,,,,,69.3453251,15.99453916,65.562,0.53,55.812,0.451,37.5,0.303,25.312,0.205,0.55812,0.451,0.5625,0.4545,0.6328,0.5125,3.1714200000000003,0.0,0.0,440.15625,3.559696002100766,0.0,0.0,15.40546875,12.458936007352682,27.86440475735268,3236961,,,0.4619846120526812,Advisory
295106,5422.0,4896.160077,EGY,Egypt,Ash Sharqiyah,0.473630781,0.0,0.55,0.63,5422.0,,,,,,,,,,,,,,,,,,,,,,,,,9.418894827278518,,,,,,,,,,,9.47261562,0.0,22.188,0.453,21.812,0.446,18.438,0.377,17.0,0.347,0.21812,0.446,0.27657,0.5655,0.425,0.8674999999999999,2.79869,0.0,0.0,88.453125,1.806581557793862,0.0,0.0,3.095859375,6.323035452278517,9.418894827278518,139658,,,0.011819859479434,Information
