pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.2131537488455386,,,,,,,,,,,83.61348158,0.0,1.375,0.073,1.375,0.073,0.812,0.043,0.438,0.023,0.01375,0.073,0.01218,0.0645,0.01095,0.0574999999999999,0.2318799999999999,0.0,0.0,14.625,0.7717939282415825,0.0,0.0,0.511875,2.7012787488455388,3.2131537488455386,326082,,,0.0516347067016037,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,17.373149249703232,,,,,,,,,,,80.16223592,0.0,5.625,0.628,5.5,0.614,2.5,0.279,0.688,0.077,0.055,0.614,0.0375,0.4185,0.0171999999999999,0.1925,1.3347000000000002,0.0,0.0,40.78125,4.5559444284866375,0.0,0.0,1.42734375,15.945805499703232,17.373149249703232,8152,,,0.4472305341871292,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,56.79552447625949,,,,,,,,,,3.0,83.19012124,26.65917504,27.562,0.165,23.5,0.141,12.25,0.073,5.5,0.033,0.235,0.141,0.18375,0.1094999999999999,0.1375,0.0825,0.8892499999999999,0.0,0.0,1038.234375,6.227292707502712,0.0,0.0,35.0,21.79552447625949,56.79552447625949,292552,67845.0,23.19,0.8882912313564507,Warning
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,22.99508633739692,,,,,,,,,,,80.15916688000001,0.0,12.625,0.146,11.188,0.129,4.875,0.056,2.062,0.024,0.11188,0.129,0.073125,0.084,0.0515499999999999,0.06,0.509555,0.0,0.0,305.015625,3.519868417827692,0.0,0.0,10.675546875,12.31953946239692,22.99508633739692,50483,,,0.5586464884719549,Advisory
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,39.98474113981309,,,,,,,,,,3.0,82.02341854,0.0,13.0,0.198,11.812,0.18,7.75,0.118,4.062,0.062,0.1181199999999999,0.18,0.11625,0.177,0.10155,0.155,0.84792,0.0,0.0,453.375,6.890461754232311,0.0,0.0,15.868125,24.11661613981309,39.98474113981309,1847,296.0,16.03,0.7879788683461106,Watch
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.2308864148864336,,,,,,,,,,,0.2119885,0.0,8.0,0.028,7.125,0.025,4.375,0.015,2.312,0.008,0.07125,0.025,0.065625,0.0225,0.0577999999999999,0.02,0.262175,0.0,0.0,47.25,0.164896118538981,0.0,0.0,1.65375,0.5771364148864335,2.2308864148864336,28546,,,7.21587895918989e-05,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7153131774169263,,,,,,,,,,,4.41907432,0.0,35.5,0.197,6.312,0.035,0.312,0.002,0.0,0.0,0.06312,0.035,0.00468,0.003,0.0,0.0,0.1058,3.09375,0.0171875455754507,11.8125,0.0656251740153572,0.04640625,0.025781318363176,0.4134375,0.2296881090537502,0.7153131774169263,3238,,,4.915083980219698e-07,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,7.625351426952613,,,,,,,,,,,0.96616536,0.0,186.25,1.13,37.375,0.227,0.0,0.0,0.0,0.0,0.37375,0.227,0.0,0.0,0.0,0.0,0.60075,49.921875,0.3029740953306201,114.1875,0.6929999025590521,0.748828125,0.4544611429959301,3.9965625,2.4254996589566824,7.625351426952613,0,,,0.0051739284672694,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,19.70751099285834,,,,,,,,,,,80.00737764,64.66440318,469.562,2.861,159.375,0.971,96.938,0.591,73.312,0.447,1.59375,0.971,1.4540700000000002,0.8865,1.8328,1.1175,7.855619999999999,189.0,1.1516737223704183,268.875,1.6383929740864882,2.835,1.7275105835556277,9.410625,5.734375409302709,19.70751099285834,10195868,,,0.4942699928744914,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,5.2886394738337525,,,,,,,,,,,84.42118522,0.0,21.812,0.229,8.562,0.09,4.875,0.051,0.938,0.01,0.0856199999999999,0.09,0.073125,0.0765,0.02345,0.025,0.373695,0.0,0.0,73.6875,0.7741648496667863,0.0,0.0,2.5790625,2.709576973833752,5.2886394738337525,3437058,,,0.1399929669001588,Information
