pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,14.826738327667831,,,,,,,,,,,83.19012124,26.65917504,21.625,0.13,19.312,0.116,15.5,0.093,16.75,0.1,0.19312,0.116,0.2325,0.1395,0.41875,0.25,1.34987,0.0,0.0,264.796875,1.5882422007622383,0.0,0.0,9.267890625,5.558847702667834,14.826738327667831,292552,,,0.4500501909707797,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,11.48164061936416,,,,,,,,,,,80.15916688000001,0.0,16.375,0.189,14.875,0.172,7.812,0.09,7.938,0.092,0.14875,0.172,0.11718,0.135,0.19845,0.2299999999999999,1.00138,0.0,0.0,152.296875,1.75749999838976,0.0,0.0,5.330390625,6.15124999436416,11.48164061936416,50483,,,0.2921918389382807,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,8.197864110861182,,,,,,,,,,,82.02341854,0.0,25.812,0.392,23.438,0.356,9.5,0.144,9.25,0.141,0.2343799999999999,0.356,0.1425,0.2159999999999999,0.23125,0.3525,1.53263,0.0,0.0,92.953125,1.4127156388174806,0.0,0.0,3.253359375,4.944504735861182,8.197864110861182,1847,,,0.2161692613665766,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.151211900069061,,,,,,,,,,,0.2119885,0.0,7.938,0.028,7.5,0.026,6.375,0.022,3.688,0.013,0.075,0.026,0.095625,0.033,0.0922,0.0325,0.354325,0.0,0.0,45.5625,0.1590069714483031,0.0,0.0,1.5946875,0.5565244000690609,2.151211900069061,28546,,,6.226900481744066e-05,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,3130.0,,,,,,,,,,,0.0,206.4665263929212,1.2581062063271202,6478.047,7272.2393,639.0,0.2064665263929211,0.251621241265424,10.0,10.0,10.0,60.91617553531669,60.91617553531669,60.91617553531669,,,,,,,,,,,80.00737764,64.66440318,79.812,0.486,42.75,0.26,2.0,0.012,0.0,0.0,0.4275,0.26,0.03,0.018,0.0,0.0,0.7355,0.0,0.0,217.125,1.3230537405803022,0.0,0.0,7.599375,4.630688092031058,12.230063092031058,10195868,,,0.8673894532096991,Warning
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,3132.0,,,,,,,,,,,0.0,4564.252475817046,17.97532334878933,2669.5227,7272.2393,639.0,4.564252475817046,3.5950646697578663,10.0,10.0,10.0,76.31863429114982,76.31863429114982,76.31863429114982,,,,,,,,,,,67.35658966,0.08510962,,,,,,,,,,,,,,,,0.0,0.0,123.609375,0.4868088468679662,0.0,0.0,4.326328125,1.7038309640378817,6.030159089037881,28310172,,,0.802135612180838,Warning
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,,,,,,,,,,,0.0,2355.366565760959,12.647753400614976,2935.6162,5260.202,639.0,2.355366565760959,2.529550680122995,10.0,10.0,10.0,69.76983449176791,69.76983449176791,69.76983449176791,,,,,,,,,,,69.40707706,0.0,2.688,0.014,1.812,0.01,2.125,0.011,1.75,0.009,0.01812,0.01,0.031875,0.0165,0.04375,0.0225,0.142745,0.0,0.0,182.390625,0.9793939003455124,0.0,0.0,6.383671875,3.4278786512092934,9.811550526209292,9423649,,,0.7951532260381358,Watch
172114,3135.0,7601.456509,EGY,Egypt,Al Wadi al Jadid,4.007125981,0.0,0.55,0.63,3135.0,3135.0,,,,,,,,,,,0.0,86.34395336499657,1.1358869614559182,3049.9492,5260.202,0.0,0.0863439533649965,0.2271773922911836,10.0,10.0,0.0,40.62704269131236,40.62704269131236,40.62704269131236,,,,,,,,,,,80.14251962,0.0,,,,,,,,,,,,,,,,,,,,,,,,,355294,,,0.7629589819461968,Watch
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,3136.0,,,,,,,,,,,0.0,1774.1502956323386,13.752933704123096,2385.8403,4617.7837,639.0,1.7741502956323385,2.750586740824619,10.0,10.0,10.0,69.04947407291391,69.04947407291391,69.04947407291391,,,,,,,,,,,73.87267746,0.0,10.438,0.081,10.438,0.081,3.812,0.03,2.312,0.018,0.10438,0.081,0.05718,0.045,0.0577999999999999,0.045,0.39036,0.0,0.0,99.421875,0.7707027183552498,0.0,0.0,3.479765625,2.6974595142433744,6.177225139243374,3262549,,,0.8344353355073355,Warning
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,3138.0,,,,,,,,,,,0.0,2573.683651967241,6.926195665022555,2190.3596,4770.6875,639.0,2.573683651967241,1.385239133004511,10.0,10.0,10.0,67.9178455699435,67.9178455699435,67.9178455699435,,,,,,,,,,,80.25148842,0.0,16.188,0.044,16.0,0.043,5.312,0.014,3.438,0.009,0.16,0.043,0.07968,0.021,0.08595,0.0225,0.4121300000000001,0.0,0.0,162.28125,0.4367248824094206,0.0,0.0,5.67984375,1.528537088432972,7.208380838432972,5190727,,,0.8916258105617367,Warning
