pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.6109905471547,83.61348158,0.0,,8.562,0.452,5.375,0.284,0.438,0.023,0.312,0.016,0.05375,0.284,0.00657,0.0345,0.0078,0.04,0.42662,0.703125,0.0371054773193068,7.03125,0.3710547731930685,0.010546875,0.0556582159789602,0.24609375,1.2986917061757397,1.6109905471547,326082,,,0.0101809999785732,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,11.02296366188067,80.16223592,0.0,,18.25,2.039,13.188,1.473,2.562,0.286,0.938,0.105,0.13188,1.473,0.03843,0.4289999999999999,0.02345,0.2625,2.35826,6.890625,0.769797506882225,22.921875,2.560754971873524,0.103359375,1.1546962603233375,0.802265625,8.962642401557334,11.02296366188067,8152,,,0.2783981579254614,Information
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,14.112454218869637,83.19012124,26.65917504,,57.688,0.346,51.062,0.306,18.562,0.111,10.312,0.062,0.51062,0.306,0.27843,0.1665,0.2578,0.155,1.67435,113.625,0.6815186926266005,203.34375,1.2196485514084954,1.704375,1.0222780389399009,7.11703125,4.268769929929734,14.112454218869637,292552,,,0.4305755496851178,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.110019186088204,80.15916688000001,0.0,,38.75,0.447,19.625,0.226,5.0,0.058,3.188,0.037,0.19625,0.226,0.075,0.087,0.0797,0.0925,0.7564500000000001,25.59375,0.2953508769223789,56.8125,0.6556140344870388,0.38390625,0.4430263153835683,1.9884375,2.294649120704636,5.110019186088204,50483,,,0.0874638781556044,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,5.239049962354985,82.02341854,0.0,,23.938,0.364,20.625,0.313,5.875,0.089,3.875,0.059,0.20625,0.313,0.088125,0.1335,0.096875,0.1475,0.98525,23.765625,0.3611935596976615,49.21875,0.7480339993738551,0.356484375,0.5417903395464923,1.72265625,2.6181189978084927,5.239049962354985,1847,,,0.1088009960517005,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.1512119000690606,0.2119885,0.0,,12.188,0.043,11.75,0.041,12.625,0.044,13.312,0.046,0.1175,0.041,0.189375,0.066,0.3328,0.1149999999999999,0.861675,2.953125,0.0103060074086863,44.296875,0.1545901111302947,0.044296875,0.0154590111130294,1.550390625,0.5410653889560314,2.1512119000690606,28546,,,6.226900481744066e-05,Information
158670,2807.0,14356.97351,EGY,Egypt,Matrouh,1.202441142,0.0,0.55,0.63,2807.0,,,,,,,,,,,,,,,,,,,,,,,,,0.153,24.04882284,0.0,,11.875,0.083,9.0,0.063,0.0,0.0,0.0,0.0,0.09,0.063,0.0,0.0,0.0,0.0,0.153,0.0,0.0,2.109375,0.0146923374837627,0.0,0.0,0.073828125,0.0514231811931694,0.1252513061931694,0,,,2.6932796865624757e-10,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1673439084782716,4.41907432,0.0,,10.5,0.058,5.125,0.028,0.875,0.005,0.062,0.0,0.05125,0.028,0.013125,0.0075,0.00155,0.0,0.1014249999999999,0.28125,0.0015625041432227,2.953125,0.0164062935038393,0.00421875,0.002343756214834,0.103359375,0.0574220272634375,0.1673439084782716,3238,,,1.0929483278421945e-10,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3875382337301444,0.96616536,0.0,,16.812,0.102,8.375,0.051,0.0,0.0,0.0,0.0,0.08375,0.051,0.0,0.0,0.0,0.0,0.13475,0.0,0.0,6.890625,0.0418189596371841,0.0,0.0,0.241171875,0.1463663587301443,0.3875382337301444,0,,,1.483250929639114e-08,Information
158904,2830.0,10781.58422,EGY,Egypt,Matrouh,4.389790467,0.0,0.55,0.63,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.19525,87.79580934,0.0,,22.25,0.206,10.125,0.094,0.0,0.0,0.0,0.0,0.10125,0.094,0.0,0.0,0.0,0.0,0.19525,,,,,,,,,,987,,,1.7728121762707383e-05,Information
