pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.409865311634154,,,,,,,,,,,83.61348158,0.0,3.312,0.175,3.312,0.175,1.625,0.086,1.375,0.073,0.03312,0.175,0.024375,0.129,0.034375,0.1825,0.57837,0.0,0.0,10.96875,0.5788454461811869,0.0,0.0,0.38390625,2.025959061634154,2.409865311634154,326082,,,0.0276260751992589,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,16.29481584799752,,,,,,,,,,,80.16223592,0.0,2.812,0.314,2.625,0.293,2.125,0.237,1.938,0.216,0.02625,0.293,0.031875,0.3555,0.04845,0.54,1.295075,0.0,0.0,38.25,4.2731616708564335,0.0,0.0,1.33875,14.956065847997518,16.29481584799752,8152,,,0.4220153517921516,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,12.629892871789275,,,,,,,,,,,83.19012124,26.65917504,24.812,0.149,23.125,0.139,11.688,0.07,6.688,0.04,0.23125,0.139,0.17532,0.105,0.1672,0.1,0.91777,0.0,0.0,225.5625,1.3529158205112215,0.0,0.0,7.8946875,4.735205371789276,12.629892871789275,292552,,,0.3874772493595597,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.880222037569052,,,,,,,,,,,80.15916688000001,0.0,13.25,0.153,10.375,0.12,5.5,0.063,2.625,0.03,0.10375,0.12,0.0825,0.0945,0.065625,0.075,0.541375,0.0,0.0,51.46875,0.5939473678768719,0.0,0.0,1.80140625,2.0788157875690514,3.880222037569052,50483,,,0.0513555746854922,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2.2448009138666776,,,,,,,,,,,82.02341854,0.0,18.062,0.275,15.875,0.241,8.688,0.132,4.812,0.073,0.15875,0.241,0.13032,0.198,0.1203,0.1825,1.0308700000000002,0.0,0.0,25.453125,0.3868404396761936,0.0,0.0,0.890859375,1.3539415388666776,2.2448009138666776,1847,,,0.0187419991662751,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,4.123156141799033,,,,,,,,,,,0.2119885,0.0,12.875,0.045,12.438,0.043,12.25,0.043,11.812,0.041,0.12438,0.043,0.18375,0.0645,0.2952999999999999,0.1025,0.81343,0.0,0.0,87.328125,0.3047633619425809,0.0,0.0,3.056484375,1.066671766799033,4.123156141799033,28546,,,0.0007202038697421,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,18.113121753714022,,,,,,,,,,,80.00737764,64.66440318,221.562,1.35,172.125,1.049,154.562,0.942,130.688,0.796,1.72125,1.049,2.31843,1.4129999999999998,3.2672,1.99,11.75888,189.5625,1.155101322734616,240.328125,1.4644422556034562,2.8434375,1.732651984101924,8.411484375,5.1255478946120965,18.113121753714022,10195868,,,0.4606776387664616,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,3.774715960331724,,,,,,,,,,,84.42118522,0.0,14.812,0.156,14.375,0.151,8.938,0.094,7.625,0.08,0.14375,0.151,0.13407,0.141,0.190625,0.2,0.960445,0.0,0.0,52.59375,0.5525527743804926,0.0,0.0,1.84078125,1.933934710331724,3.774715960331724,3437058,,,0.0781557141816452,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,7.860865602660954,,,,,,,,,,,67.35658966,0.08510962,45.125,0.178,36.0,0.142,12.625,0.05,8.25,0.032,0.36,0.142,0.189375,0.075,0.20625,0.08,1.052625,28.828125,0.1135333488144858,148.78125,0.5859428441254929,0.432421875,0.1703000232217287,5.20734375,2.050799954439225,7.860865602660954,28310172,,,0.0772599657022302,Information
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,6.608723506986208,,,,,,,,,,,80.25148842,0.0,69.062,0.186,7.812,0.021,0.062,0.0,0.0,0.0,0.07812,0.021,0.0009299999999999,0.0,0.0,0.0,0.10005,0.0,0.0,148.78125,0.4003942162817738,0.0,0.0,5.20734375,1.4013797569862083,6.608723506986208,5190727,,,0.1368267602087417,Information
